id,dive_start,dive_end,max_depth
louie,2017-03-12T03:32:32Z,2017-03-12T03:33:08Z,2.4
louie,2017-03-12T03:48:36Z,2017-03-12T03:50:20Z,2.6
louie,2017-03-12T03:53:32Z,2017-03-12T03:57:44Z,2.9
louie,2017-03-12T03:58:28Z,2017-03-12T04:03:20Z,5.8
louie,2017-03-12T04:04:00Z,2017-03-12T04:10:08Z,6.6
louie,2017-03-12T04:11:00Z,2017-03-12T04:15:52Z,7.7
louie,2017-03-12T04:17:04Z,2017-03-12T04:21:36Z,8.2
louie,2017-03-12T04:22:36Z,2017-03-12T04:27:52Z,8.2
louie,2017-03-12T04:28:44Z,2017-03-12T04:34:16Z,8.1
louie,2017-03-12T04:35:08Z,2017-03-12T04:41:56Z,8.1
louie,2017-03-12T04:42:52Z,2017-03-12T04:47:56Z,8.1
louie,2017-03-12T04:48:56Z,2017-03-12T04:52:32Z,9.7
louie,2017-03-12T04:53:32Z,2017-03-12T05:00:32Z,10.6
louie,2017-03-12T05:01:28Z,2017-03-12T05:06:28Z,11
louie,2017-03-12T05:07:36Z,2017-03-12T05:14:12Z,11.7
louie,2017-03-12T05:15:16Z,2017-03-12T05:22:20Z,13
louie,2017-03-12T05:23:12Z,2017-03-12T05:30:44Z,13.1
louie,2017-03-12T05:31:44Z,2017-03-12T05:38:08Z,13.1
louie,2017-03-12T05:39:12Z,2017-03-12T05:44:12Z,13.4
louie,2017-03-12T05:44:56Z,2017-03-12T05:49:40Z,14.2
louie,2017-03-12T05:50:24Z,2017-03-12T05:54:52Z,5.4
louie,2017-03-12T05:55:36Z,2017-03-12T06:00:48Z,15.9
louie,2017-03-12T06:01:32Z,2017-03-12T06:06:04Z,16.4
louie,2017-03-12T06:06:44Z,2017-03-12T06:11:44Z,16.6
louie,2017-03-12T06:12:32Z,2017-03-12T06:17:32Z,17.1
louie,2017-03-12T06:18:16Z,2017-03-12T06:23:24Z,17.6
louie,2017-03-12T06:24:04Z,2017-03-12T06:29:40Z,18.3
louie,2017-03-12T06:30:20Z,2017-03-12T06:32:24Z,18.3
louie,2017-03-12T06:33:00Z,2017-03-12T06:36:28Z,18.5
louie,2017-03-12T06:37:08Z,2017-03-12T06:39:48Z,19
louie,2017-03-12T06:40:28Z,2017-03-12T06:41:16Z,19.2
louie,2017-03-12T06:41:44Z,2017-03-12T06:44:16Z,18.8
louie,2017-03-12T06:44:56Z,2017-03-12T06:48:00Z,18.8
louie,2017-03-12T06:48:48Z,2017-03-12T06:53:16Z,18.8
louie,2017-03-12T06:54:04Z,2017-03-12T06:58:00Z,18.8
louie,2017-03-12T06:58:44Z,2017-03-12T07:01:00Z,18.7
louie,2017-03-12T07:01:44Z,2017-03-12T07:04:20Z,19
louie,2017-03-12T07:04:56Z,2017-03-12T07:07:08Z,18.8
louie,2017-03-12T07:07:44Z,2017-03-12T07:11:28Z,18.7
louie,2017-03-12T07:12:12Z,2017-03-12T07:14:36Z,18.9
louie,2017-03-12T07:15:16Z,2017-03-12T07:17:44Z,18.8
louie,2017-03-12T07:18:28Z,2017-03-12T07:21:20Z,18.8
louie,2017-03-12T07:22:08Z,2017-03-12T07:24:00Z,18.8
louie,2017-03-12T07:24:36Z,2017-03-12T07:27:56Z,18.6
louie,2017-03-12T07:28:40Z,2017-03-12T07:31:24Z,18.7
louie,2017-03-12T07:32:08Z,2017-03-12T07:35:16Z,18.9
louie,2017-03-12T07:36:00Z,2017-03-12T07:38:20Z,19
louie,2017-03-12T07:39:04Z,2017-03-12T07:41:16Z,19
louie,2017-03-12T07:41:56Z,2017-03-12T07:44:32Z,19
louie,2017-03-12T07:45:12Z,2017-03-12T07:48:00Z,19.5
louie,2017-03-12T07:48:40Z,2017-03-12T07:51:16Z,19.8
louie,2017-03-12T07:51:56Z,2017-03-12T07:55:08Z,20.2
louie,2017-03-12T07:55:56Z,2017-03-12T07:58:48Z,20.6
louie,2017-03-12T07:59:28Z,2017-03-12T08:02:00Z,20.4
louie,2017-03-12T08:02:40Z,2017-03-12T08:06:08Z,21.2
louie,2017-03-12T08:06:48Z,2017-03-12T08:09:12Z,21.1
louie,2017-03-12T08:09:56Z,2017-03-12T08:13:04Z,21.2
louie,2017-03-12T08:13:52Z,2017-03-12T08:16:56Z,21.1
louie,2017-03-12T08:17:36Z,2017-03-12T08:20:24Z,21.3
louie,2017-03-12T08:21:08Z,2017-03-12T08:23:08Z,21.4
louie,2017-03-12T08:23:44Z,2017-03-12T08:26:28Z,21.4
louie,2017-03-12T08:27:16Z,2017-03-12T08:30:04Z,21.1
louie,2017-03-12T08:30:52Z,2017-03-12T08:33:52Z,21.1
louie,2017-03-12T08:34:36Z,2017-03-12T08:37:36Z,21.3
louie,2017-03-12T08:38:16Z,2017-03-12T08:41:56Z,21.4
louie,2017-03-12T08:42:36Z,2017-03-12T08:46:32Z,21.2
louie,2017-03-12T08:47:08Z,2017-03-12T08:50:00Z,20.6
louie,2017-03-12T08:50:44Z,2017-03-12T08:53:52Z,20.6
louie,2017-03-12T08:54:36Z,2017-03-12T08:58:08Z,20.8
louie,2017-03-12T08:58:48Z,2017-03-12T09:02:00Z,20.6
louie,2017-03-12T09:02:48Z,2017-03-12T09:06:24Z,20.9
louie,2017-03-12T09:07:04Z,2017-03-12T09:11:28Z,20.5
louie,2017-03-12T09:12:16Z,2017-03-12T09:16:08Z,19.8
louie,2017-03-12T09:16:48Z,2017-03-12T09:19:12Z,19.7
louie,2017-03-12T09:19:48Z,2017-03-12T09:23:04Z,19.3
louie,2017-03-12T09:23:44Z,2017-03-12T09:26:12Z,19
louie,2017-03-12T09:26:52Z,2017-03-12T09:29:24Z,19
louie,2017-03-12T09:30:04Z,2017-03-12T09:32:12Z,19.2
louie,2017-03-12T09:32:48Z,2017-03-12T09:35:20Z,19.3
louie,2017-03-12T09:36:00Z,2017-03-12T09:37:56Z,19.3
louie,2017-03-12T09:38:28Z,2017-03-12T09:41:16Z,19.2
louie,2017-03-12T09:41:56Z,2017-03-12T09:44:20Z,19.2
louie,2017-03-12T09:44:56Z,2017-03-12T09:47:36Z,19.3
louie,2017-03-12T09:48:16Z,2017-03-12T09:51:08Z,19.5
louie,2017-03-12T09:51:48Z,2017-03-12T09:54:44Z,19.8
louie,2017-03-12T09:55:20Z,2017-03-12T09:57:40Z,20
louie,2017-03-12T09:58:20Z,2017-03-12T10:00:52Z,20.4
louie,2017-03-12T10:01:28Z,2017-03-12T10:04:08Z,20.1
louie,2017-03-12T10:04:48Z,2017-03-12T10:08:04Z,20.4
louie,2017-03-12T10:08:48Z,2017-03-12T10:11:48Z,20.9
louie,2017-03-12T10:12:36Z,2017-03-12T10:15:32Z,20.9
louie,2017-03-12T10:16:20Z,2017-03-12T10:19:04Z,21.2
louie,2017-03-12T10:19:44Z,2017-03-12T10:22:12Z,21.3
louie,2017-03-12T10:22:56Z,2017-03-12T10:26:24Z,21.4
louie,2017-03-12T10:27:08Z,2017-03-12T10:30:48Z,21.2
louie,2017-03-12T10:31:36Z,2017-03-12T10:34:12Z,20.9
louie,2017-03-12T10:34:56Z,2017-03-12T10:37:16Z,21.2
louie,2017-03-12T10:38:04Z,2017-03-12T10:41:16Z,21.3
louie,2017-03-12T10:42:00Z,2017-03-12T10:46:16Z,21.5
louie,2017-03-12T10:47:00Z,2017-03-12T10:50:20Z,21.8
louie,2017-03-12T10:51:04Z,2017-03-12T10:53:48Z,21.8
louie,2017-03-12T10:54:44Z,2017-03-12T10:57:24Z,21.5
louie,2017-03-12T10:58:04Z,2017-03-12T11:01:08Z,21.6
louie,2017-03-12T11:01:48Z,2017-03-12T11:04:44Z,21.7
louie,2017-03-12T11:05:28Z,2017-03-12T11:09:04Z,21.4
louie,2017-03-12T11:09:52Z,2017-03-12T11:13:16Z,21.2
louie,2017-03-12T11:14:00Z,2017-03-12T11:17:20Z,21.4
louie,2017-03-12T11:18:08Z,2017-03-12T11:21:20Z,21.3
louie,2017-03-12T11:22:00Z,2017-03-12T11:24:04Z,21.6
louie,2017-03-12T11:24:56Z,2017-03-12T11:27:36Z,21.8
louie,2017-03-12T11:28:24Z,2017-03-12T11:31:20Z,21.6
louie,2017-03-12T11:32:04Z,2017-03-12T11:35:00Z,21.7
louie,2017-03-12T11:35:44Z,2017-03-12T11:38:24Z,21.9
louie,2017-03-12T11:39:12Z,2017-03-12T11:43:12Z,21.7
louie,2017-03-12T11:44:04Z,2017-03-12T11:48:52Z,22.3
louie,2017-03-12T11:49:48Z,2017-03-12T11:53:44Z,22.6
louie,2017-03-12T11:54:28Z,2017-03-12T11:59:08Z,23.1
louie,2017-03-12T11:59:56Z,2017-03-12T12:03:32Z,23.1
louie,2017-03-12T12:04:28Z,2017-03-12T12:08:04Z,22.9
louie,2017-03-12T12:08:48Z,2017-03-12T12:12:56Z,22.4
louie,2017-03-12T12:13:48Z,2017-03-12T12:18:32Z,21.4
louie,2017-03-12T12:19:36Z,2017-03-12T12:23:20Z,21
louie,2017-03-12T12:24:28Z,2017-03-12T12:28:32Z,20.7
louie,2017-03-12T12:29:16Z,2017-03-12T12:32:12Z,20.5
louie,2017-03-12T12:33:04Z,2017-03-12T12:35:40Z,20.3
louie,2017-03-12T12:36:28Z,2017-03-12T12:39:08Z,20.4
louie,2017-03-12T12:39:52Z,2017-03-12T12:42:44Z,20.3
louie,2017-03-12T12:43:28Z,2017-03-12T12:47:16Z,20.5
louie,2017-03-12T12:47:56Z,2017-03-12T12:50:56Z,20.7
louie,2017-03-12T12:51:36Z,2017-03-12T12:55:44Z,20.9
louie,2017-03-12T12:56:28Z,2017-03-12T13:00:00Z,20.9
louie,2017-03-12T13:00:44Z,2017-03-12T13:04:24Z,20.8
louie,2017-03-12T13:05:12Z,2017-03-12T13:08:08Z,20.6
louie,2017-03-12T13:08:52Z,2017-03-12T13:11:56Z,20.9
louie,2017-03-12T13:12:32Z,2017-03-12T13:15:36Z,20.7
louie,2017-03-12T13:16:24Z,2017-03-12T13:19:36Z,20.7
louie,2017-03-12T13:20:32Z,2017-03-12T13:23:00Z,20.5
louie,2017-03-12T13:23:08Z,2017-03-12T13:23:24Z,5.6
louie,2017-03-12T13:23:40Z,2017-03-12T13:24:04Z,8.2
louie,2017-03-12T13:24:32Z,2017-03-12T13:24:44Z,5.5
louie,2017-03-12T13:24:52Z,2017-03-12T13:25:16Z,5.1
louie,2017-03-12T13:25:28Z,2017-03-12T13:25:40Z,4.7
louie,2017-03-12T13:26:20Z,2017-03-12T13:28:32Z,20.8
louie,2017-03-12T13:29:24Z,2017-03-12T13:31:48Z,20.8
louie,2017-03-12T13:32:28Z,2017-03-12T13:34:40Z,20.7
louie,2017-03-12T13:35:44Z,2017-03-12T13:39:16Z,20.9
louie,2017-03-12T13:40:04Z,2017-03-12T13:43:28Z,20.9
louie,2017-03-12T13:44:08Z,2017-03-12T13:47:04Z,21
louie,2017-03-12T13:47:40Z,2017-03-12T13:50:24Z,20.9
louie,2017-03-12T13:51:12Z,2017-03-12T13:54:08Z,20.8
louie,2017-03-12T13:54:56Z,2017-03-12T13:57:40Z,20.9
louie,2017-03-12T13:58:20Z,2017-03-12T14:00:48Z,20.5
louie,2017-03-12T14:01:36Z,2017-03-12T14:04:40Z,20.4
louie,2017-03-12T14:05:08Z,2017-03-12T14:05:24Z,8.4
louie,2017-03-12T14:06:32Z,2017-03-12T14:08:40Z,20.3
louie,2017-03-12T14:09:24Z,2017-03-12T14:12:08Z,20.3
louie,2017-03-12T14:12:56Z,2017-03-12T14:17:12Z,20.4
louie,2017-03-12T14:18:04Z,2017-03-12T14:20:28Z,20.3
louie,2017-03-12T14:21:12Z,2017-03-12T14:24:12Z,20.2
louie,2017-03-12T14:24:52Z,2017-03-12T14:29:52Z,20.1
louie,2017-03-12T14:30:44Z,2017-03-12T14:34:28Z,19.6
louie,2017-03-12T14:35:24Z,2017-03-12T14:39:44Z,19.4
louie,2017-03-12T14:40:24Z,2017-03-12T14:44:44Z,19.3
louie,2017-03-12T14:45:24Z,2017-03-12T14:50:12Z,19.6
louie,2017-03-12T14:50:56Z,2017-03-12T14:54:52Z,19.7
louie,2017-03-12T14:55:32Z,2017-03-12T14:58:12Z,20
louie,2017-03-12T14:58:52Z,2017-03-12T15:03:04Z,20.5
louie,2017-03-12T15:03:44Z,2017-03-12T15:07:04Z,20.8
louie,2017-03-12T15:07:40Z,2017-03-12T15:10:40Z,20.9
louie,2017-03-12T15:11:20Z,2017-03-12T15:14:24Z,20.8
louie,2017-03-12T15:15:04Z,2017-03-12T15:18:20Z,20.8
louie,2017-03-12T15:19:00Z,2017-03-12T15:21:56Z,20.8
louie,2017-03-12T15:22:32Z,2017-03-12T15:25:28Z,20.9
louie,2017-03-12T15:26:04Z,2017-03-12T15:29:32Z,20.6
louie,2017-03-12T15:30:08Z,2017-03-12T15:34:04Z,20.1
louie,2017-03-12T15:34:40Z,2017-03-12T15:38:24Z,20.7
louie,2017-03-12T15:39:12Z,2017-03-12T15:42:16Z,20.4
louie,2017-03-12T15:43:00Z,2017-03-12T15:45:28Z,20.1
louie,2017-03-12T15:46:04Z,2017-03-12T15:49:12Z,20.1
louie,2017-03-12T15:49:52Z,2017-03-12T15:52:44Z,19.8
louie,2017-03-12T15:53:24Z,2017-03-12T15:56:48Z,19.7
louie,2017-03-12T15:57:24Z,2017-03-12T16:01:00Z,19.7
louie,2017-03-12T16:01:40Z,2017-03-12T16:04:44Z,20.1
louie,2017-03-12T16:05:20Z,2017-03-12T16:08:20Z,20.1
louie,2017-03-12T16:09:00Z,2017-03-12T16:12:08Z,20.1
louie,2017-03-12T16:12:44Z,2017-03-12T16:15:12Z,20.1
louie,2017-03-12T16:15:44Z,2017-03-12T16:19:04Z,20.2
louie,2017-03-12T16:19:40Z,2017-03-12T16:23:44Z,20.2
louie,2017-03-12T16:24:20Z,2017-03-12T16:26:52Z,20.1
louie,2017-03-12T16:27:32Z,2017-03-12T16:30:28Z,20.1
louie,2017-03-12T16:31:08Z,2017-03-12T16:34:52Z,20
louie,2017-03-12T16:35:32Z,2017-03-12T16:39:08Z,19.5
louie,2017-03-12T16:39:48Z,2017-03-12T16:43:00Z,19.4
louie,2017-03-12T16:43:36Z,2017-03-12T16:46:48Z,19.5
louie,2017-03-12T16:47:32Z,2017-03-12T16:50:36Z,19.5
louie,2017-03-12T16:51:12Z,2017-03-12T16:54:20Z,19.1
louie,2017-03-12T16:54:52Z,2017-03-12T16:57:52Z,18.8
louie,2017-03-12T16:58:28Z,2017-03-12T17:01:36Z,18.8
louie,2017-03-12T17:02:16Z,2017-03-12T17:05:24Z,18.7
louie,2017-03-12T17:06:04Z,2017-03-12T17:09:20Z,18.6
louie,2017-03-12T17:09:56Z,2017-03-12T17:13:24Z,18.3
louie,2017-03-12T17:14:04Z,2017-03-12T17:17:12Z,18
louie,2017-03-12T17:17:48Z,2017-03-12T17:20:56Z,17.8
louie,2017-03-12T17:21:36Z,2017-03-12T17:24:12Z,17.9
louie,2017-03-12T17:24:48Z,2017-03-12T17:28:00Z,18
louie,2017-03-12T17:28:40Z,2017-03-12T17:31:24Z,18.6
louie,2017-03-12T17:31:56Z,2017-03-12T17:35:32Z,18.9
louie,2017-03-12T17:36:12Z,2017-03-12T17:39:20Z,18.9
louie,2017-03-12T17:40:04Z,2017-03-12T17:43:20Z,18.9
louie,2017-03-12T17:44:00Z,2017-03-12T17:47:48Z,18.9
louie,2017-03-12T17:48:32Z,2017-03-12T17:52:08Z,18.5
louie,2017-03-12T17:52:48Z,2017-03-12T17:56:16Z,18.4
louie,2017-03-12T17:56:52Z,2017-03-12T18:00:12Z,18.2
louie,2017-03-12T18:00:52Z,2017-03-12T18:04:52Z,17.9
louie,2017-03-12T18:05:28Z,2017-03-12T18:08:52Z,17.1
louie,2017-03-12T18:09:36Z,2017-03-12T18:13:28Z,16.5
louie,2017-03-12T18:14:12Z,2017-03-12T18:18:08Z,16
louie,2017-03-12T18:18:56Z,2017-03-12T18:20:20Z,15.5
louie,2017-03-12T18:20:28Z,2017-03-12T18:22:24Z,15.5
louie,2017-03-12T18:23:04Z,2017-03-12T18:24:32Z,9.3
louie,2017-03-12T18:24:40Z,2017-03-12T18:25:12Z,8.9
louie,2017-03-12T18:25:24Z,2017-03-12T18:25:40Z,4.2
louie,2017-03-12T18:26:16Z,2017-03-12T18:28:36Z,4.9
louie,2017-03-12T18:29:16Z,2017-03-12T18:30:48Z,15.3
louie,2017-03-12T18:31:20Z,2017-03-12T18:35:32Z,15.7
louie,2017-03-12T18:36:12Z,2017-03-12T18:38:48Z,6.6
louie,2017-03-12T18:39:24Z,2017-03-12T18:41:44Z,15.9
louie,2017-03-12T18:42:20Z,2017-03-12T18:45:24Z,4.9
louie,2017-03-12T18:45:56Z,2017-03-12T18:48:36Z,15.7
louie,2017-03-12T18:49:12Z,2017-03-12T18:50:44Z,15.7
louie,2017-03-12T18:51:16Z,2017-03-12T18:52:56Z,15.6
louie,2017-03-12T18:53:28Z,2017-03-12T18:54:28Z,5.8
louie,2017-03-12T18:54:32Z,2017-03-12T18:55:24Z,5.5
louie,2017-03-12T18:56:00Z,2017-03-12T18:59:00Z,4.5
louie,2017-03-12T18:59:40Z,2017-03-12T19:02:40Z,5
louie,2017-03-12T19:03:16Z,2017-03-12T19:06:08Z,4.1
louie,2017-03-12T19:06:48Z,2017-03-12T19:10:12Z,15.1
louie,2017-03-12T19:10:52Z,2017-03-12T19:13:44Z,3.3
louie,2017-03-12T19:13:52Z,2017-03-12T19:14:28Z,4
louie,2017-03-12T19:15:04Z,2017-03-12T19:18:00Z,14.2
louie,2017-03-12T19:18:40Z,2017-03-12T19:21:24Z,5.7
louie,2017-03-12T19:22:04Z,2017-03-12T19:24:36Z,3.3
louie,2017-03-12T19:25:16Z,2017-03-12T19:28:00Z,2.3
louie,2017-03-12T19:28:40Z,2017-03-12T19:31:28Z,2.3
louie,2017-03-12T19:32:04Z,2017-03-12T19:34:36Z,2.7
louie,2017-03-12T19:35:04Z,2017-03-12T19:37:16Z,2.2
louie,2017-03-12T19:37:56Z,2017-03-12T19:39:16Z,2.2
louie,2017-03-12T19:39:24Z,2017-03-12T19:41:08Z,2.2
louie,2017-03-12T19:41:48Z,2017-03-12T19:45:04Z,2.3
louie,2017-03-12T19:45:44Z,2017-03-12T19:48:00Z,2.3
louie,2017-03-12T19:48:08Z,2017-03-12T19:49:08Z,2.1
louie,2017-03-12T19:49:20Z,2017-03-12T19:49:36Z,2.1
louie,2017-03-12T19:50:16Z,2017-03-12T19:53:12Z,5.8
louie,2017-03-12T19:53:52Z,2017-03-12T19:56:40Z,2.1
louie,2017-03-12T19:57:12Z,2017-03-12T19:59:52Z,2
louie,2017-03-12T20:00:28Z,2017-03-12T20:03:04Z,6
louie,2017-03-12T20:03:56Z,2017-03-12T20:05:20Z,5.3
louie,2017-03-12T20:05:48Z,2017-03-12T20:06:32Z,4.3
louie,2017-03-12T20:07:28Z,2017-03-12T20:10:04Z,4.5
louie,2017-03-12T20:15:52Z,2017-03-12T20:18:56Z,4.8
louie,2017-03-12T20:23:52Z,2017-03-12T20:27:32Z,4.9
louie,2017-03-12T20:28:32Z,2017-03-12T20:32:12Z,5
louie,2017-03-12T20:33:08Z,2017-03-12T20:36:28Z,5.1
louie,2017-03-12T20:37:44Z,2017-03-12T20:41:12Z,5.6
louie,2017-03-12T20:42:24Z,2017-03-12T20:46:04Z,5.8
louie,2017-03-12T20:47:16Z,2017-03-12T20:51:28Z,5.9
louie,2017-03-12T20:52:36Z,2017-03-12T20:56:52Z,5.9
louie,2017-03-12T20:57:52Z,2017-03-12T21:02:36Z,6
louie,2017-03-12T21:03:36Z,2017-03-12T21:08:52Z,6.2
louie,2017-03-12T21:09:52Z,2017-03-12T21:15:36Z,6.3
louie,2017-03-12T21:16:36Z,2017-03-12T21:22:16Z,6.4
louie,2017-03-12T21:23:12Z,2017-03-12T21:29:24Z,6.5
louie,2017-03-12T21:30:20Z,2017-03-12T21:37:32Z,6.6
louie,2017-03-12T21:38:32Z,2017-03-12T21:45:40Z,6.7
louie,2017-03-12T21:46:40Z,2017-03-12T21:53:32Z,6.7
louie,2017-03-12T21:54:32Z,2017-03-12T22:01:36Z,6.7
louie,2017-03-12T22:02:28Z,2017-03-12T22:09:16Z,6.8
louie,2017-03-12T22:10:12Z,2017-03-12T22:16:56Z,6.9
louie,2017-03-12T22:17:52Z,2017-03-12T22:26:24Z,7
louie,2017-03-12T22:27:16Z,2017-03-12T22:32:32Z,5.5
louie,2017-03-12T22:33:28Z,2017-03-12T22:36:04Z,5.7
louie,2017-03-12T22:38:16Z,2017-03-12T22:42:48Z,5.9
louie,2017-03-12T22:43:56Z,2017-03-12T22:48:32Z,6
louie,2017-03-12T22:49:40Z,2017-03-12T22:55:00Z,6.5
louie,2017-03-12T22:56:08Z,2017-03-12T23:01:28Z,6.3
louie,2017-03-12T23:02:28Z,2017-03-12T23:07:56Z,6.4
louie,2017-03-12T23:09:16Z,2017-03-12T23:14:32Z,6.2
louie,2017-03-12T23:16:00Z,2017-03-12T23:22:16Z,6.1
louie,2017-03-12T23:28:00Z,2017-03-12T23:35:24Z,5
louie,2017-03-12T23:36:44Z,2017-03-12T23:42:00Z,4.3
louie,2017-03-12T23:43:32Z,2017-03-12T23:50:32Z,4
louie,2017-03-12T23:55:48Z,2017-03-12T23:59:12Z,3.5
louie,2017-03-13T00:00:36Z,2017-03-13T00:04:04Z,3.7
louie,2017-03-13T00:05:12Z,2017-03-13T00:10:08Z,6.4
louie,2017-03-13T00:11:36Z,2017-03-13T00:17:20Z,6.6
louie,2017-03-13T00:18:28Z,2017-03-13T00:25:08Z,6.6
louie,2017-03-13T00:26:36Z,2017-03-13T00:29:32Z,6.5
louie,2017-03-13T00:31:08Z,2017-03-13T00:37:28Z,7.6
louie,2017-03-13T00:38:32Z,2017-03-13T00:45:40Z,7.7
louie,2017-03-13T00:46:48Z,2017-03-13T00:48:56Z,7.7
louie,2017-03-13T00:49:40Z,2017-03-13T00:56:04Z,8.9
louie,2017-03-13T00:57:16Z,2017-03-13T01:03:16Z,8.9
louie,2017-03-13T01:04:24Z,2017-03-13T01:11:04Z,8.8
louie,2017-03-13T01:12:08Z,2017-03-13T01:17:16Z,8.8
louie,2017-03-13T01:18:28Z,2017-03-13T01:24:40Z,8.6
louie,2017-03-13T01:25:40Z,2017-03-13T01:31:04Z,8.5
louie,2017-03-13T01:32:00Z,2017-03-13T01:40:24Z,8.5
louie,2017-03-13T01:41:24Z,2017-03-13T01:47:56Z,8.5
louie,2017-03-13T01:48:56Z,2017-03-13T01:55:52Z,8.4
louie,2017-03-13T01:56:48Z,2017-03-13T02:04:44Z,8.3
louie,2017-03-13T02:05:56Z,2017-03-13T02:12:32Z,8.3
louie,2017-03-13T02:13:28Z,2017-03-13T02:20:28Z,8.3
louie,2017-03-13T02:21:24Z,2017-03-13T02:28:08Z,8.2
louie,2017-03-13T02:29:04Z,2017-03-13T02:35:48Z,8.1
louie,2017-03-13T02:36:44Z,2017-03-13T02:41:00Z,8.3
louie,2017-03-13T02:42:16Z,2017-03-13T02:49:48Z,8.5
louie,2017-03-13T02:50:48Z,2017-03-13T02:58:20Z,8.3
louie,2017-03-13T02:59:12Z,2017-03-13T03:05:32Z,8.2
louie,2017-03-13T03:06:28Z,2017-03-13T03:13:24Z,8.1
louie,2017-03-13T03:14:20Z,2017-03-13T03:22:32Z,8.1
louie,2017-03-13T03:23:20Z,2017-03-13T03:25:12Z,7.9
louie,2017-03-13T03:25:40Z,2017-03-13T03:29:24Z,8.3
louie,2017-03-13T03:30:16Z,2017-03-13T03:33:24Z,9.2
louie,2017-03-13T03:34:20Z,2017-03-13T03:38:28Z,10.6
louie,2017-03-13T03:39:20Z,2017-03-13T03:42:40Z,3.1
louie,2017-03-13T03:42:44Z,2017-03-13T03:43:40Z,2.6
louie,2017-03-13T03:44:28Z,2017-03-13T03:48:36Z,2.9
louie,2017-03-13T03:49:20Z,2017-03-13T03:50:12Z,3
louie,2017-03-13T03:50:16Z,2017-03-13T03:53:40Z,13.9
louie,2017-03-13T03:54:32Z,2017-03-13T03:55:52Z,2.4
louie,2017-03-13T03:56:04Z,2017-03-13T03:58:12Z,2.6
louie,2017-03-13T03:58:52Z,2017-03-13T04:00:56Z,3
louie,2017-03-13T04:01:04Z,2017-03-13T04:02:20Z,2.8
louie,2017-03-13T04:02:28Z,2017-03-13T04:02:56Z,2.7
louie,2017-03-13T04:03:40Z,2017-03-13T04:07:20Z,3.4
louie,2017-03-13T04:08:00Z,2017-03-13T04:11:40Z,4.2
louie,2017-03-13T04:12:24Z,2017-03-13T04:16:48Z,16.5
louie,2017-03-13T04:17:32Z,2017-03-13T04:21:28Z,16.8
louie,2017-03-13T04:22:16Z,2017-03-13T04:27:04Z,16.8
louie,2017-03-13T04:27:48Z,2017-03-13T04:31:16Z,7.8
louie,2017-03-13T04:32:00Z,2017-03-13T04:36:44Z,16.9
louie,2017-03-13T04:37:28Z,2017-03-13T04:42:36Z,17.2
louie,2017-03-13T04:43:16Z,2017-03-13T04:46:16Z,3.4
louie,2017-03-13T04:46:52Z,2017-03-13T04:51:12Z,18.1
louie,2017-03-13T04:52:00Z,2017-03-13T04:56:20Z,17.4
louie,2017-03-13T05:00:12Z,2017-03-13T05:00:44Z,4.2
louie,2017-03-13T05:01:28Z,2017-03-13T05:06:40Z,15.2
louie,2017-03-13T05:07:56Z,2017-03-13T05:13:52Z,15.2
louie,2017-03-13T05:14:56Z,2017-03-13T05:21:48Z,15.2
louie,2017-03-13T05:22:32Z,2017-03-13T05:26:40Z,3.7
louie,2017-03-13T05:27:28Z,2017-03-13T05:33:08Z,15.5
louie,2017-03-13T05:33:52Z,2017-03-13T05:39:32Z,15.3
louie,2017-03-13T05:40:20Z,2017-03-13T05:44:24Z,14.2
louie,2017-03-13T05:44:52Z,2017-03-13T05:49:28Z,14.6
louie,2017-03-13T05:50:12Z,2017-03-13T05:56:00Z,15.4
louie,2017-03-13T05:56:44Z,2017-03-13T06:02:00Z,18
louie,2017-03-13T06:02:48Z,2017-03-13T06:08:48Z,21.2
louie,2017-03-13T06:09:32Z,2017-03-13T06:14:16Z,21.4
louie,2017-03-13T06:14:56Z,2017-03-13T06:20:24Z,22.5
louie,2017-03-13T06:21:08Z,2017-03-13T06:24:24Z,22.6
louie,2017-03-13T06:25:00Z,2017-03-13T06:28:48Z,22.8
louie,2017-03-13T06:29:28Z,2017-03-13T06:34:44Z,22.8
louie,2017-03-13T06:35:24Z,2017-03-13T06:40:20Z,22.7
louie,2017-03-13T06:41:00Z,2017-03-13T06:45:52Z,22.8
louie,2017-03-13T06:46:40Z,2017-03-13T06:51:04Z,22.8
louie,2017-03-13T06:51:44Z,2017-03-13T06:56:04Z,22.8
louie,2017-03-13T06:56:48Z,2017-03-13T07:00:56Z,22.1
louie,2017-03-13T07:01:36Z,2017-03-13T07:04:56Z,21.3
louie,2017-03-13T07:05:52Z,2017-03-13T07:08:16Z,21.4
louie,2017-03-13T07:08:56Z,2017-03-13T07:12:08Z,21.4
louie,2017-03-13T07:12:44Z,2017-03-13T07:15:52Z,21.3
louie,2017-03-13T07:16:32Z,2017-03-13T07:20:28Z,21.1
louie,2017-03-13T07:21:12Z,2017-03-13T07:24:52Z,21.1
louie,2017-03-13T07:25:32Z,2017-03-13T07:28:20Z,21
louie,2017-03-13T07:29:00Z,2017-03-13T07:32:28Z,20.9
louie,2017-03-13T07:33:12Z,2017-03-13T07:38:00Z,20.5
louie,2017-03-13T07:38:44Z,2017-03-13T07:43:16Z,20.6
louie,2017-03-13T07:43:52Z,2017-03-13T07:47:44Z,21.2
louie,2017-03-13T07:48:20Z,2017-03-13T07:51:36Z,21.5
